gsi_deposit_id	deposit_value	mineral	metal_class	state	sheet_no	district	locality	latlong	symbol	rock_type	rock_age	deposit_size	remark	page	latitude	longitude
2048	83299.68	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"East Khasi Hills dist."	"295. Mawmluh - Niawsmai Hills"	"25^14'30" : 91^44'06""	"Ls"	"Limestone of Jaintia Group"	"Palaeogene"	2	""	52	25.24167	91.735
2049	20459.57	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"East Khasi Hills dist."	"296. Maumluh - Cherrapunjee"	"25^15' : 91^42'30""	"Ls"	"Limestone interbedded with sandstone and shale of Jaintia Group"	"Palaeogene"	3	""	52	25.25	91.70834
2050	83299.68	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"East Khasi Hills dist."	"297. Maumlun Hills"	"25^15' : 91^42'30""	"Ls"	"Limestone interbedded with sandstone and shale of Jaintia Group"	"Palaeogene"	2	""	52	25.25	91.70834
2051	146139.8	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"East Khasi Hills dist."	"297a. Cherrapunjee"	"25^17' : 91^47'"	"Ls"	"Limestone interbedded with sandstone and shale of Jaintia Group"	"Palaeogene"	1	""	52	25.28333	91.78333
2052	146139.8	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"Jaintia Hills dist."	"297c. Maisynram"	"25^19' : 91^36'"	"Ls"	"Limestone interbedded with sandstone and shale of Jaintia Group"	"Palaeogene"	1	""	52	25.31667	91.6
2053	72260	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"Jaintia Hills dist."	"298. Lunshang"	"25^10' : 92^23'"	"Ls"	"Limestone interbedded with sandstone and shale of Jaintia Group"	"Palaeogene"	1	""	52	25.16667	92.38333
2055	72260	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"Jaintia Hills dist."	"300. Syndai"	"25^11'28" - 25^12'40" : 92^08'50" - 92^09'14""	"Ls"	"Limestone interbedded with sandstone and shale of Jaintia Group"	"Palaeogene"	1	""	52	25.20111	92.15056
2056	72260	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"MEGHALAYA"	"11"	"Jaintia Hills dist."	"301. Nongkhlien"	"25^19'15" - 25^12'25" : 92^31'00" - 92^33'25""	"Ls"	"Upper Sylhet limestone"	"Palaeogene"	1	""	52	25.26389	92.5368
2062	15584.5	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"18"	"Koraput dist."	"327. Suriki"	"18^25' : 82^55' - 83^03'"	"Ls"	"Dolomitic limestone"	"Archaean"	2	""	52	18.41667	82.98334
2063	15584.5	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"18"	"Koraput dist."	"328. Ampavalli - Gondivalsa Kotals area"	"18^22' - 18^24' : 82^55'-83^02'"	"Ls"	"Dolomitic limestone"	"Archaean"	2	""	52	18.38333	82.975
2065	52574.76	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"329. Birmitrapur"	"22^17'30" : 84^42'30""	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	1	""	52	22.29167	84.70834
2066	29967.61	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"330. Langiberra"	"22^15' : 84^30'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	2	""	52	22.25	84.5
2067	7360.466	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"331. Langiberra - Dharwara"	"22^16' : 84^31'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	3	""	52	22.26667	84.51667
2068	7360.466	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"332. Khatkurbahal"	"22^17' : 84^27'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	3	""	52	22.28333	84.45
2069	29967.61	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"333. Karkatnasha"	"22^24' : 84^51'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	2	""	52	22.4	84.85
2070	7360.466	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"334. Tanmura"	"22^13' : 84^28'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	3	""	52	22.21667	84.46667
2071	7360.466	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"336. Deblebera"	"22^18' : 84^38'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	3	""	52	22.3	84.63333
2072	7360.466	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"337. Tikamtoli and Kyantoli"	"22^25' : 84^54'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	3	""	53	22.41667	84.9
2073	7360.466	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"15"	"Sundergarh dist."	"338. Ladhukutoli"	"22^15' : 84^25'"	"Ls"	"The limestone and dolomite of this area belong to Birmitrapur Formation of Gangp"	"Lower Proterozoic"	3	""	53	22.25	84.41666
2074	29967.61	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ORISSA"	"14"	"Sundergarh dist."	"339. Putka, Khirapalli and Nuapada"	"22^10' : 84^58'"	"Ls"	"Chattisgarh Group"	"Middle-Upper Proterozoic"	2	""	53	22.16667	84.96667
2077	2749.123	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"342. Gangwara"	"26^32' : 74^44'"	"Ls"	"Limestone of Delhi Supergroup"	"Lower - Middle Proterozoic"	3	""	53	26.53333	74.73333
2078	2749.123	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"343. Hatondi"	"26^17' : 74^39'"	"Ls"	"Crystalline limestone"	"Archaean"	3	""	53	26.28333	74.65
2079	19636.59	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"344. Kebarpura"	"26^01'30" - 26^02' : 74^26' - 74^27'30""	"Ls"	"Limestone belongs to Ajabgarh Group of Delhi Supergroup"	"Lower - Middle Proterozoic"	1	""	53	26.02917	74.44583
2080	11192.86	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"345. Brijpura and Raghunathpura"	"26^38' - 26^50' : 74^47' - 74^48'"	"Ls"	"Limestone, phyllite, quartzite and mica schist of Delhi Supergroup"	"Lower - Middle Proterozoic"	2	""	53	26.73333	74.79167
2081	2749.123	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"346. Sulia Dungar"	"26^24' : 74^42'"	"Ls"	"Limestone, phyllite, quartzite and mica schist of Delhi Supergroup"	"Lower - Middle Proterozoic"	3	""	53	26.4	74.7
2082	19636.59	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"347. Sheopura"	"26^01' : 74^32'30""	"Ls"	"Crystalline limestone"	"Archaean"	1	""	53	26.01667	74.54166
2083	3405	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"13"	"Banswara dist."	"348. Khamera"	"23^47' : 74^30'"	"Ls"	"Limestone of Aravalli Supergroup"	"Lower Proterozoic"	2	""	53	23.78333	74.5
2084	425573	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Jodhpur dist."	"349. Gotan"	"26^39' : 73^45'"	"Ls"	"Limestone of Delhi Supergroup"	"Lower - Middle Proterozoic"	2	""	53	26.65	73.75
2085	3313057	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Kota dist."	"350. Morak"	"24^42'30" - 24^45'30" : 75^53' - 75^58'"	"Ls"	"Vindhyan limestone"	"Middle - Upper Proterozoic"	1	""	53	24.73333	75.925
2086	320318	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Pali dist."	"470. Sojat, Bibara, Atbara"	"25^55' : 73^40'"	"Ls"	"Limestone of Delhi Supergroup"	"Lower - Middle Proterozoic"	1	""	53	25.91667	73.66666
2087	31848	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Sirohi dist."	"354. Banas"	"24^41' : 73^13'"	"Ls"	"Limestone of Delhi Supergroup"	"Lower - Middle Proterozoic"	2	""	53	24.68333	73.21667
2088	1580124	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Sirohi dist."	"355. Kivarly"	"24^30'07" - 24^32'53" : 72^49'32" - 72^52'36""	"Ls"	"Limestone of Delhi Supergroup"	"Lower - Middle Proterozoic"	2	""	53	24.525	72.8511
2089	4609.172	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	""	"Sowai Madhopur dist."	"351. Phalodi"	"25^45' - 25^55' : 76^15' - 76^25'"	"Ls"	"Bhander limestone of Vindhyan Supergroup"	"Middle - Upper Proterozoic"	3	""	53	25.83333	76.33333
2090	18765.91	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Sowai Madhopur dist."	"352. Bajarakho, Bherupura and Lachhipura"	"25^50' - 25^55' : 76^20' - 76^25'"	"Ls"	"Bhander limestone of Vindhyan Supergroup"	"Middle - Upper Proterozoic"	2	""	53	25.875	76.375
2091	18765.91	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Sowai Madhopur dist."	"353. Pali-Chambal and Pali - Narola"	"25^50' - 25^55' : 76^30' - 76^35'"	"Ls"	"Bhander limestone of Vindhyan Supergroup"	"Middle - Upper Proterozoic"	2	""	53	25.875	76.54167
2092	19636.59	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"356. Chanderia"	"25^57' : 74^40'"	"Ls"	"Crystalline limestone"	"Archaean"	1	""	53	25.95	74.66666
2093	31848	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"357. Manderia"	"24^35' : 73^56'"	"Ls"	"Crystalline limestone"	"Archaean"	2	""	53	24.58333	73.93333
2094	196233	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Coimbatore dist."	"360. Ettimadai"	"10^53' : 76^55'"	"Ls"	"Limestone with calcgranulite, quarzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	10.88333	76.91666
2095	110089	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Coimbatore dist."	"361. Madhukharai"	"10^35' : 76^30'"	"Ls"	"Limestone with calcgranulite, quarzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	10.58333	76.5
2097	521505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Madurai dist."	"363. Sunnambar"	"9^52' : 78^17'"	"Ls"	"Limestone with calcgranulite, quarzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.866667	78.28333
2098	143701.8	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Madurai dist."	"364. Itittampalli"	"10^14'30 : 78^15'"	"Ls"	"Limestone with calcgranulite, quarzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	10.24167	78.25
2099	1832	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Madurai dist."	"365. Viralipatti, Kutithali"	"10^45'15" : 78^11'45""	"Ls"	"Limestone with calcgranulite, quarzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	10.75417	78.19583
2102	405.505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"366. Edirokottai"	"9^22'35" : 77^50'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.376389	77.83334
2103	405.505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"367. Lakshmipuram"	"9^21'48" : 77^41'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.363334	77.68333
2104	1650.985	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Ramanathapuram dist."	"368. Palavanatham"	"9^33' : 78^00'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	2	""	53	9.55	78
2105	405.505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"369. Kakkivadan - patti"	"9^24' : 77^43'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.4	77.71667
2106	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"370. Sholapuram"	"9^20'33" - 9^23' : 77^32' - 77^34'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.362917	77.55
2107	405.505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"371. Kariseri"	"9^31' : 77^52'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.516666	77.86667
2108	405.505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"372. Ondipuni"	"9^32' : 77^54'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.533334	77.9
2109	405.505	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Ramanathapuram dist."	"373. Thammanaya - Kanapotti"	"9^28' : 77^54'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	9.466666	77.9
2110	1650.985	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Ramanathapuram dist."	"374. Pandalkudi"	"9^24' : 78^05'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	2	""	53	9.4	78.08334
2111	486984.3	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Salem dist."	"375. Ohinnagoundanur"	"11^28'30" : 77^50'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	2	""	53	11.475	77.83334
2112	119610.2	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Salem dist."	"376. Mangaranga - Palyam"	"11^27' : 77^48'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	11.45	77.8
2114	119610.2	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Salem dist."	"378. Sowdapuram"	"11^28' : 77^52'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	53	11.46667	77.86667
2116	486984.3	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Salem dist."	"380. Mulakkattanur"	"11^27' : 77^55'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	2	""	53	11.45	77.91666
2118	119610.2	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Salem dist."	"382. Pudupalyam"	"11^39' : 78^29'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	54	11.65	78.48333
2123	2790	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tanjavoor dist."	"387. Alakkadi"	"10^47' : 79^04'"	"Ls"	"Limestone with calc-granulite, quartzite and pegmatite within gneissic rocks"	"Archaean"	3	""	54	10.78333	79.06667
2124	267448.4	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"407. Kallakudi"	"10^58'30" : 78^57'"	"Ls"	"Coralline limestone of Uttatur Formation"	"Mesozoic"	2	""	54	10.975	78.95
2125	65689.09	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"408. Kavandakurichi"	"10^57'30" : 78^56'15""	"Ls"	"Coralline limestone of Uttatur Formation"	"Mesozoic"	3	""	54	10.95833	78.9375
2126	63366	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"409. Kallakurichi"	"11^09' : 79^05'"	"Ls"	"Ariyallur Formation containing limeshall"	"Mesozoic"	2	""	54	11.15	79.08334
2128	63366	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"411. Rudupalyam and Reddipalym"	"11^06'50" : 79^08'30""	"Ls"	"Coralline limestone of Uttatur Formation"	"Mesozoic"	2	""	54	11.11389	79.14167
2129	558773	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"412. Karai, Varguppadi and Kulan"	"11^08' : 78^55'"	"Ls"	"Coralline limestone of Uttatur Formation"	"Mesozoic"	3	""	54	11.13333	78.91666
2130	267448.4	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"413. Kalpalyam and Mani Kondam"	"10^56'36" - 11^03'33" : 78^43'33" - 78^51'08""	"Ls"	"Coralline limestone of Uttatur Formation"	"Mesozoic"	2	""	54	11.00125	78.78902
2131	65689.09	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"414. Thathankurichi"	"10^57'54" - 10^58'27" : 78^47'32" - 78^49'49""	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.96958	78.81125
2132	143701.8	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"415. Madhampatti"	"10^43'30" : 78^08'30""	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.725	78.14167
2133	1832	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"416. Devarmalai"	"10^44' : 78^10'15""	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.73333	78.17083
2134	1832	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"417. Varavaneri"	"10^45' : 78^15'"	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.75	78.25
2135	1832	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"418. Mamarathupatti"	"10^45'30" : 78^15'"	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.75833	78.25
2136	1832	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"419. Samipillaiyar"	"10^46' : 78^17'15""	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.76667	78.2875
2137	1832	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"420. Kutthalai"	"10^47' : 78^17'"	"Ls"	"Crystalline limestone"	"Archaean"	3	""	54	10.78333	78.28333
2138	1026441	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"421. Gajilampatti"	"10^41'53" : 78^03'"	"Ls"	"Crystalline limestone"	"Archaean"	1	""	54	10.69806	78.05
2139	585071.4	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"23"	"Tiruchirapalli dist."	"422. Palaiyam"	"10^43'36" : 78^08'"	"Ls"	"Crystalline limestone"	"Archaean"	2	""	54	10.72667	78.13333
2141	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"388. Ramayanapatty and Tenkulam"	"8^50' : 77^45'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.833333	77.75
2142	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"389. Sellianallur"	"8^53' : 77^42'30""	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.883333	77.70834
2143	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"390. Sethurayanapudur and Tenkulam"	"8^48' : 77^39'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.8	77.65
2144	71767.37	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"391. Sethurayanapudur"	"8^45' : 77^30'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	2	""	54	8.75	77.5
2145	71767.37	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"392. Talaiyathu"	"8^47' : 77^43'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	2	""	54	8.783334	77.71667
2146	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"393. Vallyoor"	"8^33' : 77^37'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.55	77.61667
2149	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"396. Vill-Itteri"	"8^38' : 77^45'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.633333	77.75
2150	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"397. Vill-Pettai"	"8^43' : 77^40'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.716666	77.66666
2152	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"399. Kudangulam"	"8^10'45" : 77^40'40""	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.179167	77.67778
2153	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"400. Kari Koril"	"8^16'03" : 77^51'45""	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.2675	77.8625
2156	17627.07	"limestone"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"TAMIL NADU"	"22"	"Tirunelveli dist."	"403. Ramayampatti"	"8^41' : 77^42'"	"Ls"	"Limestone with calcgranulite, quartzite and pegmatite within gneissie rock"	"Archaean"	3	""	54	8.683333	77.7
